% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
57.27273 27.50000 272.72727 0.59955
57.27273 27.50000 277.72727 0.62717
57.27273 27.50000 282.72727 0.66566
57.27273 27.50000 287.72727 0.72646
57.27273 27.50000 292.72727 0.80105
57.27273 27.50000 297.72727 0.85493
57.27273 27.50000 302.72727 0.84807
57.27273 27.50000 307.72727 0.78195
57.27273 27.50000 312.72727 0.69763
57.27273 27.50000 317.72727 0.63007
57.27273 27.50000 322.72727 0.58591
57.27273 27.50000 327.72727 0.55742
57.27273 27.50000 332.72727 0.54230
57.27273 27.50000 337.72727 0.53051
57.27273 27.50000 342.72727 0.52659
68.18182 27.50000 246.81818 0.54179
68.18182 27.50000 251.81818 0.56149
68.18182 27.50000 256.81818 0.58650
68.18182 27.50000 261.81818 0.61690
68.18182 27.50000 266.81818 0.65639
68.18182 27.50000 271.81818 0.71900
68.18182 27.50000 276.81818 0.82634
68.18182 27.50000 281.81818 0.97366
68.18182 27.50000 286.81818 1.09427
68.18182 27.50000 291.81818 1.09594
68.18182 27.50000 296.81818 0.97384
68.18182 27.50000 301.81818 0.81375
68.18182 27.50000 306.81818 0.69261
68.18182 27.50000 311.81818 0.62256
68.18182 27.50000 316.81818 0.58265
68.18182 27.50000 321.81818 0.55497
68.18182 27.50000 326.81818 0.53667
68.18182 27.50000 331.81818 0.52733
79.09091 27.50000 235.90909 0.53870
79.09091 27.50000 240.90909 0.55870
79.09091 27.50000 245.90909 0.58524
79.09091 27.50000 250.90909 0.61904
79.09091 27.50000 255.90909 0.66539
79.09091 27.50000 260.90909 0.74472
79.09091 27.50000 265.90909 0.89454
79.09091 27.50000 270.90909 1.12467
79.09091 27.50000 275.90909 1.34436
79.09091 27.50000 280.90909 1.39863
79.09091 27.50000 285.90909 1.23956
79.09091 27.50000 290.90909 0.98898
79.09091 27.50000 295.90909 0.78847
79.09091 27.50000 300.90909 0.67527
79.09091 27.50000 305.90909 0.61668
79.09091 27.50000 310.90909 0.58076
79.09091 27.50000 315.90909 0.55485
79.09091 27.50000 320.90909 0.53588
94.61538 32.50000 220.38462 0.54744
94.61538 32.50000 225.38462 0.55824
94.61538 32.50000 230.38462 0.59079
94.61538 32.50000 235.38462 0.63404
94.61538 32.50000 240.38462 0.69132
94.61538 32.50000 245.38462 0.77739
94.61538 32.50000 250.38462 0.92867
94.61538 32.50000 255.38462 1.17713
94.61538 32.50000 260.38462 1.46730
94.61538 32.50000 265.38462 1.63041
94.61538 32.50000 270.38462 1.54096
94.61538 32.50000 275.38462 1.27305
94.61538 32.50000 280.38462 1.00477
94.61538 32.50000 285.38462 0.82863
94.61538 32.50000 290.38462 0.72828
94.61538 32.50000 295.38462 0.66346
94.61538 32.50000 300.38462 0.61419
94.61538 32.50000 305.38462 0.57580
103.84615 32.50000 211.15385 0.55667
103.84615 32.50000 216.15385 0.53986
103.84615 32.50000 221.15385 0.56427
103.84615 32.50000 226.15385 0.59788
103.84615 32.50000 231.15385 0.64263
103.84615 32.50000 236.15385 0.70597
103.84615 32.50000 241.15385 0.80938
103.84615 32.50000 246.15385 0.98011
103.84615 32.50000 251.15385 1.20019
103.84615 32.50000 256.15385 1.36427
103.84615 32.50000 261.15385 1.35746
103.84615 32.50000 266.15385 1.19079
103.84615 32.50000 271.15385 0.98556
103.84615 32.50000 276.15385 0.83312
103.84615 32.50000 281.15385 0.73939
103.84615 32.50000 286.15385 0.67660
103.84615 32.50000 291.15385 0.62738
103.84615 32.50000 296.15385 0.58746
113.07692 32.50000 201.92308 0.55984
113.07692 32.50000 206.92308 0.53781
113.07692 32.50000 211.92308 0.54075
113.07692 32.50000 216.92308 0.56404
113.07692 32.50000 221.92308 0.59798
113.07692 32.50000 226.92308 0.64169
113.07692 32.50000 231.92308 0.70516
113.07692 32.50000 236.92308 0.80187
113.07692 32.50000 241.92308 0.92906
113.07692 32.50000 246.92308 1.04000
113.07692 32.50000 251.92308 1.06615
113.07692 32.50000 256.92308 0.99720
113.07692 32.50000 261.92308 0.88539
113.07692 32.50000 266.92308 0.78815
113.07692 32.50000 271.92308 0.71963
113.07692 32.50000 276.92308 0.66858
113.07692 32.50000 281.92308 0.62576
113.07692 32.50000 286.92308 0.58927
122.30769 32.50000 192.69231 0.55580
122.30769 32.50000 197.69231 0.53645
122.30769 32.50000 202.69231 0.52565
122.30769 32.50000 207.69231 0.54232
122.30769 32.50000 212.69231 0.56561
122.30769 32.50000 217.69231 0.59634
122.30769 32.50000 222.69231 0.63641
122.30769 32.50000 227.69231 0.68915
122.30769 32.50000 232.69231 0.75299
122.30769 32.50000 237.69231 0.81077
122.30769 32.50000 242.69231 0.83493
122.30769 32.50000 247.69231 0.81447
122.30769 32.50000 252.69231 0.76749
122.30769 32.50000 257.69231 0.71809
122.30769 32.50000 262.69231 0.67765
122.30769 32.50000 267.69231 0.64243
122.30769 32.50000 272.69231 0.60993
122.30769 32.50000 277.69231 0.58058
131.53846 32.50000 183.46154 0.54600
131.53846 32.50000 188.46154 0.53327
131.53846 32.50000 193.46154 0.52520
131.53846 32.50000 198.46154 0.53686
131.53846 32.50000 203.46154 0.55309
131.53846 32.50000 208.46154 0.57988
131.53846 32.50000 213.46154 0.61292
131.53846 32.50000 218.46154 0.64822
131.53846 32.50000 223.46154 0.68033
131.53846 32.50000 228.46154 0.70211
131.53846 32.50000 233.46154 0.70733
131.53846 32.50000 238.46154 0.69582
131.53846 32.50000 243.46154 0.67459
131.53846 32.50000 248.46154 0.65145
131.53846 32.50000 253.46154 0.62827
131.53846 32.50000 258.46154 0.60701
131.53846 32.50000 263.46154 0.58528
131.53846 32.50000 268.46154 0.56443
140.76923 32.50000 174.23077 0.53363
140.76923 32.50000 179.23077 0.52750
140.76923 32.50000 184.23077 0.53570
140.76923 32.50000 189.23077 0.55682
140.76923 32.50000 194.23077 0.58696
140.76923 32.50000 199.23077 0.62602
140.76923 32.50000 204.23077 0.66943
140.76923 32.50000 209.23077 0.70501
140.76923 32.50000 214.23077 0.71636
140.76923 32.50000 219.23077 0.70816
140.76923 32.50000 224.23077 0.68116
140.76923 32.50000 229.23077 0.64874
140.76923 32.50000 234.23077 0.62177
140.76923 32.50000 239.23077 0.60211
140.76923 32.50000 244.23077 0.58687
140.76923 32.50000 249.23077 0.57191
140.76923 32.50000 254.23077 0.55897
140.76923 32.50000 259.23077 0.54580
150.00000 32.50000 165.00000 0.52385
150.00000 32.50000 170.00000 0.53017
150.00000 32.50000 175.00000 0.55032
150.00000 32.50000 180.00000 0.58333
150.00000 32.50000 185.00000 0.63500
150.00000 32.50000 190.00000 0.71019
150.00000 32.50000 195.00000 0.80522
150.00000 32.50000 200.00000 0.89480
150.00000 32.50000 205.00000 0.93405
150.00000 32.50000 210.00000 0.89480
150.00000 32.50000 215.00000 0.79821
150.00000 32.50000 220.00000 0.69385
150.00000 32.50000 225.00000 0.61810
150.00000 32.50000 230.00000 0.58027
150.00000 32.50000 235.00000 0.55958
150.00000 32.50000 240.00000 0.54701
150.00000 32.50000 245.00000 0.53658
150.00000 32.50000 250.00000 0.52913
159.23077 32.50000 155.76923 0.52431
159.23077 32.50000 160.76923 0.54002
159.23077 32.50000 165.76923 0.56639
159.23077 32.50000 170.76923 0.61126
159.23077 32.50000 175.76923 0.68666
159.23077 32.50000 180.76923 0.80825
159.23077 32.50000 185.76923 0.98293
159.23077 32.50000 190.76923 1.17574
159.23077 32.50000 195.76923 1.29480
159.23077 32.50000 200.76923 1.25769
159.23077 32.50000 205.76923 1.08368
159.23077 32.50000 210.76923 0.87495
159.23077 32.50000 215.76923 0.71329
159.23077 32.50000 220.76923 0.61488
159.23077 32.50000 225.76923 0.56133
159.23077 32.50000 230.76923 0.53312
159.23077 32.50000 235.76923 0.52336
159.23077 32.50000 240.76923 0.51674
168.46154 32.50000 146.53846 0.53224
168.46154 32.50000 151.53846 0.55154
168.46154 32.50000 156.53846 0.58268
168.46154 32.50000 161.53846 0.63508
168.46154 32.50000 166.53846 0.72561
168.46154 32.50000 171.53846 0.88187
168.46154 32.50000 176.53846 1.13083
168.46154 32.50000 181.53846 1.44693
168.46154 32.50000 186.53846 1.69854
168.46154 32.50000 191.53846 1.71984
168.46154 32.50000 196.53846 1.48702
168.46154 32.50000 201.53846 1.15056
168.46154 32.50000 206.53846 0.86965
168.46154 32.50000 211.53846 0.69441
168.46154 32.50000 216.53846 0.59977
168.46154 32.50000 221.53846 0.55110
168.46154 32.50000 226.53846 0.52641
168.46154 32.50000 231.53846 0.52117
177.69231 32.50000 137.30769 0.54131
177.69231 32.50000 142.30769 0.56582
177.69231 32.50000 147.30769 0.60062
177.69231 32.50000 152.30769 0.65516
177.69231 32.50000 157.30769 0.74597
177.69231 32.50000 162.30769 0.90406
177.69231 32.50000 167.30769 1.17112
177.69231 32.50000 172.30769 1.54881
177.69231 32.50000 177.30769 1.91279
177.69231 32.50000 182.30769 2.04231
177.69231 32.50000 187.30769 1.83427
177.69231 32.50000 192.30769 1.42886
177.69231 32.50000 197.30769 1.04701
177.69231 32.50000 202.30769 0.79245
177.69231 32.50000 207.30769 0.65043
177.69231 32.50000 212.30769 0.57631
177.69231 32.50000 217.30769 0.53852
177.69231 32.50000 222.30769 0.52973
186.92308 32.50000 133.07692 0.58421
186.92308 32.50000 138.07692 0.62352
186.92308 32.50000 143.07692 0.67856
186.92308 32.50000 148.07692 0.76054
186.92308 32.50000 153.07692 0.89280
186.92308 32.50000 158.07692 1.11317
186.92308 32.50000 163.07692 1.44268
186.92308 32.50000 168.07692 1.80572
186.92308 32.50000 173.07692 2.00856
186.92308 32.50000 178.07692 1.90056
186.92308 32.50000 183.07692 1.54915
186.92308 32.50000 188.07692 1.16057
186.92308 32.50000 193.07692 0.87292
186.92308 32.50000 198.07692 0.69995
186.92308 32.50000 203.07692 0.60450
186.92308 32.50000 208.07692 0.55362
186.92308 32.50000 213.07692 0.54024
196.15385 32.50000 118.84615 0.57295
196.15385 32.50000 123.84615 0.60610
196.15385 32.50000 128.84615 0.65382
196.15385 32.50000 133.84615 0.71257
196.15385 32.50000 138.84615 0.78793
196.15385 32.50000 143.84615 0.89119
196.15385 32.50000 148.84615 1.04404
196.15385 32.50000 153.84615 1.26571
196.15385 32.50000 158.84615 1.52530
196.15385 32.50000 163.84615 1.70626
196.15385 32.50000 168.84615 1.68283
196.15385 32.50000 173.84615 1.45674
196.15385 32.50000 178.84615 1.15694
196.15385 32.50000 183.84615 0.90373
196.15385 32.50000 188.84615 0.73321
196.15385 32.50000 193.84615 0.62963
196.15385 32.50000 198.84615 0.56977
196.15385 32.50000 203.84615 0.55156
205.38462 32.50000 109.61538 0.59092
205.38462 32.50000 114.61538 0.63366
205.38462 32.50000 119.61538 0.69113
205.38462 32.50000 124.61538 0.75908
205.38462 32.50000 129.61538 0.83685
205.38462 32.50000 134.61538 0.92561
205.38462 32.50000 139.61538 1.03151
205.38462 32.50000 144.61538 1.16205
205.38462 32.50000 149.61538 1.30601
205.38462 32.50000 154.61538 1.41092
205.38462 32.50000 159.61538 1.40745
205.38462 32.50000 164.61538 1.27900
205.38462 32.50000 169.61538 1.08363
205.38462 32.50000 174.61538 0.89514
205.38462 32.50000 179.61538 0.74993
205.38462 32.50000 184.61538 0.65017
205.38462 32.50000 189.61538 0.58619
205.38462 32.50000 194.61538 0.56233
214.61538 32.50000 100.38462 0.60881
214.61538 32.50000 105.38462 0.66238
214.61538 32.50000 110.38462 0.73189
214.61538 32.50000 115.38462 0.81444
214.61538 32.50000 120.38462 0.90388
214.61538 32.50000 125.38462 0.99552
214.61538 32.50000 130.38462 1.08532
214.61538 32.50000 135.38462 1.17021
214.61538 32.50000 140.38462 1.24214
214.61538 32.50000 145.38462 1.28024
214.61538 32.50000 150.38462 1.25753
214.61538 32.50000 155.38462 1.16630
214.61538 32.50000 160.38462 1.03108
214.61538 32.50000 165.38462 0.88929
214.61538 32.50000 170.38462 0.76656
214.61538 32.50000 175.38462 0.67194
214.61538 32.50000 180.38462 0.60486
214.61538 32.50000 185.38462 0.57167
223.84615 32.50000 91.15385 0.62379
223.84615 32.50000 96.15385 0.68943
223.84615 32.50000 101.15385 0.77305
223.84615 32.50000 106.15385 0.87136
223.84615 32.50000 111.15385 0.97940
223.84615 32.50000 116.15385 1.08714
223.84615 32.50000 121.15385 1.18552
223.84615 32.50000 126.15385 1.26344
223.84615 32.50000 131.15385 1.30833
223.84615 32.50000 136.15385 1.30872
223.84615 32.50000 141.15385 1.25933
223.84615 32.50000 146.15385 1.16577
223.84615 32.50000 151.15385 1.04474
223.84615 32.50000 156.15385 0.91714
223.84615 32.50000 161.15385 0.79993
223.84615 32.50000 166.15385 0.70286
223.84615 32.50000 171.15385 0.62919
223.84615 32.50000 176.15385 0.57925
233.07692 32.50000 81.92308 0.63670
233.07692 32.50000 86.92308 0.71149
233.07692 32.50000 91.92308 0.80815
233.07692 32.50000 96.92308 0.92380
233.07692 32.50000 101.92308 1.05214
233.07692 32.50000 106.92308 1.18456
233.07692 32.50000 111.92308 1.31256
233.07692 32.50000 116.92308 1.41360
233.07692 32.50000 121.92308 1.46391
233.07692 32.50000 126.92308 1.44728
233.07692 32.50000 131.92308 1.36987
233.07692 32.50000 136.92308 1.25324
233.07692 32.50000 141.92308 1.11870
233.07692 32.50000 146.92308 0.98194
233.07692 32.50000 151.92308 0.85489
233.07692 32.50000 156.92308 0.74641
233.07692 32.50000 161.92308 0.66108
233.07692 32.50000 166.92308 0.59754
242.30769 32.50000 72.69231 0.64395
242.30769 32.50000 77.69231 0.72541
242.30769 32.50000 82.69231 0.83240
242.30769 32.50000 87.69231 0.96302
242.30769 32.50000 92.69231 1.11310
242.30769 32.50000 97.69231 1.27886
242.30769 32.50000 102.69231 1.45324
242.30769 32.50000 107.69231 1.61138
242.30769 32.50000 112.69231 1.69954
242.30769 32.50000 117.69231 1.67851
242.30769 32.50000 122.69231 1.56163
242.30769 32.50000 127.69231 1.39922
242.30769 32.50000 132.69231 1.23075
242.30769 32.50000 137.69231 1.07101
242.30769 32.50000 142.69231 0.92552
242.30769 32.50000 147.69231 0.80011
242.30769 32.50000 152.69231 0.69817
242.30769 32.50000 157.69231 0.62422
251.53846 32.50000 63.46154 0.64439
251.53846 32.50000 68.46154 0.72906
251.53846 32.50000 73.46154 0.84211
251.53846 32.50000 78.46154 0.98296
251.53846 32.50000 83.46154 1.15051
251.53846 32.50000 88.46154 1.34946
251.53846 32.50000 93.46154 1.58624
251.53846 32.50000 98.46154 1.83434
251.53846 32.50000 103.46154 2.00445
251.53846 32.50000 108.46154 2.00223
251.53846 32.50000 113.46154 1.83395
251.53846 32.50000 118.46154 1.59329
251.53846 32.50000 123.46154 1.36465
251.53846 32.50000 128.46154 1.16951
251.53846 32.50000 133.46154 1.00018
251.53846 32.50000 138.46154 0.85698
251.53846 32.50000 143.46154 0.74073
251.53846 32.50000 148.46154 0.65284
260.76923 32.50000 54.23077 0.63795
260.76923 32.50000 59.23077 0.72184
260.76923 32.50000 64.23077 0.83571
260.76923 32.50000 69.23077 0.98004
260.76923 32.50000 74.23077 1.15558
260.76923 32.50000 79.23077 1.37353
260.76923 32.50000 84.23077 1.65711
260.76923 32.50000 89.23077 1.99637
260.76923 32.50000 94.23077 2.28025
260.76923 32.50000 99.23077 2.34420
260.76923 32.50000 104.23077 2.14556
260.76923 32.50000 109.23077 1.81634
260.76923 32.50000 114.23077 1.50655
260.76923 32.50000 119.23077 1.26424
260.76923 32.50000 124.23077 1.07174
260.76923 32.50000 129.23077 0.91166
260.76923 32.50000 134.23077 0.78103
260.76923 32.50000 139.23077 0.68080
270.00000 32.50000 45.00000 0.62565
270.00000 32.50000 50.00000 0.70490
270.00000 32.50000 55.00000 0.81424
270.00000 32.50000 60.00000 0.95481
270.00000 32.50000 65.00000 1.12690
270.00000 32.50000 70.00000 1.34031
270.00000 32.50000 75.00000 1.62336
270.00000 32.50000 80.00000 1.98831
270.00000 32.50000 85.00000 2.34482
270.00000 32.50000 90.00000 2.50010
270.00000 32.50000 95.00000 2.34482
270.00000 32.50000 100.00000 1.98831
270.00000 32.50000 105.00000 1.62336
270.00000 32.50000 110.00000 1.34031
270.00000 32.50000 115.00000 1.12690
270.00000 32.50000 120.00000 0.95481
270.00000 32.50000 125.00000 0.81424
270.00000 32.50000 130.00000 0.70490
279.23077 32.50000 35.76923 0.63795
279.23077 32.50000 40.76923 0.68080
279.23077 32.50000 45.76923 0.78103
279.23077 32.50000 50.76923 0.91166
279.23077 32.50000 55.76923 1.07174
279.23077 32.50000 60.76923 1.26424
279.23077 32.50000 65.76923 1.50655
279.23077 32.50000 70.76923 1.81634
279.23077 32.50000 75.76923 2.14556
279.23077 32.50000 80.76923 2.34420
279.23077 32.50000 85.76923 2.28025
279.23077 32.50000 90.76923 1.99637
279.23077 32.50000 95.76923 1.65711
279.23077 32.50000 100.76923 1.37353
279.23077 32.50000 105.76923 1.15558
279.23077 32.50000 110.76923 0.98004
279.23077 32.50000 115.76923 0.83571
279.23077 32.50000 120.76923 0.72184
288.46154 32.50000 26.53846 0.64439
288.46154 32.50000 31.53846 0.65284
288.46154 32.50000 36.53846 0.74073
288.46154 32.50000 41.53846 0.85698
288.46154 32.50000 46.53846 1.00018
288.46154 32.50000 51.53846 1.16951
288.46154 32.50000 56.53846 1.36465
288.46154 32.50000 61.53846 1.59329
288.46154 32.50000 66.53846 1.83395
288.46154 32.50000 71.53846 2.00223
288.46154 32.50000 76.53846 2.00445
288.46154 32.50000 81.53846 1.83434
288.46154 32.50000 86.53846 1.58624
288.46154 32.50000 91.53846 1.34946
288.46154 32.50000 96.53846 1.15051
288.46154 32.50000 101.53846 0.98296
288.46154 32.50000 106.53846 0.84211
288.46154 32.50000 111.53846 0.72906
297.69231 32.50000 17.30769 0.64395
297.69231 32.50000 22.30769 0.62422
297.69231 32.50000 27.30769 0.69817
297.69231 32.50000 32.30769 0.80011
297.69231 32.50000 37.30769 0.92552
297.69231 32.50000 42.30769 1.07101
297.69231 32.50000 47.30769 1.23075
297.69231 32.50000 52.30769 1.39922
297.69231 32.50000 57.30769 1.56163
297.69231 32.50000 62.30769 1.67851
297.69231 32.50000 67.30769 1.69954
297.69231 32.50000 72.30769 1.61138
297.69231 32.50000 77.30769 1.45324
297.69231 32.50000 82.30769 1.27886
297.69231 32.50000 87.30769 1.11310
297.69231 32.50000 92.30769 0.96302
297.69231 32.50000 97.30769 0.83240
297.69231 32.50000 102.30769 0.72541
306.92308 32.50000 13.07692 0.59754
306.92308 32.50000 18.07692 0.66108
306.92308 32.50000 23.07692 0.74641
306.92308 32.50000 28.07692 0.85489
306.92308 32.50000 33.07692 0.98194
306.92308 32.50000 38.07692 1.11870
306.92308 32.50000 43.07692 1.25324
306.92308 32.50000 48.07692 1.36987
306.92308 32.50000 53.07692 1.44728
306.92308 32.50000 58.07692 1.46391
306.92308 32.50000 63.07692 1.41360
306.92308 32.50000 68.07692 1.31256
306.92308 32.50000 73.07692 1.18456
306.92308 32.50000 78.07692 1.05214
306.92308 32.50000 83.07692 0.92380
306.92308 32.50000 88.07692 0.80815
306.92308 32.50000 93.07692 0.71149
316.15385 32.50000 358.84615 0.62379
316.15385 32.50000 3.84615 0.57925
316.15385 32.50000 8.84615 0.62919
316.15385 32.50000 13.84615 0.70286
316.15385 32.50000 18.84615 0.79993
316.15385 32.50000 23.84615 0.91714
316.15385 32.50000 28.84615 1.04474
316.15385 32.50000 33.84615 1.16577
316.15385 32.50000 38.84615 1.25933
316.15385 32.50000 43.84615 1.30872
316.15385 32.50000 48.84615 1.30833
316.15385 32.50000 53.84615 1.26344
316.15385 32.50000 58.84615 1.18552
316.15385 32.50000 63.84615 1.08714
316.15385 32.50000 68.84615 0.97940
316.15385 32.50000 73.84615 0.87136
316.15385 32.50000 78.84615 0.77305
316.15385 32.50000 83.84615 0.68943
325.38462 32.50000 354.61538 0.57167
325.38462 32.50000 359.61538 0.60486
325.38462 32.50000 4.61538 0.67194
325.38462 32.50000 9.61538 0.76656
325.38462 32.50000 14.61538 0.88929
325.38462 32.50000 19.61538 1.03108
325.38462 32.50000 24.61538 1.16630
325.38462 32.50000 29.61538 1.25753
325.38462 32.50000 34.61538 1.28024
325.38462 32.50000 39.61538 1.24214
325.38462 32.50000 44.61538 1.17021
325.38462 32.50000 49.61538 1.08532
325.38462 32.50000 54.61538 0.99552
325.38462 32.50000 59.61538 0.90388
325.38462 32.50000 64.61538 0.81444
325.38462 32.50000 69.61538 0.73189
325.38462 32.50000 74.61538 0.66238
334.61538 32.50000 340.38462 0.59092
334.61538 32.50000 345.38462 0.56233
334.61538 32.50000 350.38462 0.58619
334.61538 32.50000 355.38462 0.65017
334.61538 32.50000 0.38462 0.74993
334.61538 32.50000 5.38462 0.89514
334.61538 32.50000 10.38462 1.08363
334.61538 32.50000 15.38462 1.27900
334.61538 32.50000 20.38462 1.40745
334.61538 32.50000 25.38462 1.41092
334.61538 32.50000 30.38462 1.30601
334.61538 32.50000 35.38462 1.16205
334.61538 32.50000 40.38462 1.03151
334.61538 32.50000 45.38462 0.92561
334.61538 32.50000 50.38462 0.83685
334.61538 32.50000 55.38462 0.75908
334.61538 32.50000 60.38462 0.69113
334.61538 32.50000 65.38462 0.63366
343.84615 32.50000 331.15385 0.57295
343.84615 32.50000 336.15385 0.55156
343.84615 32.50000 341.15385 0.56977
343.84615 32.50000 346.15385 0.62963
343.84615 32.50000 351.15385 0.73321
